# Prioritization file for occultation-standard
# Version: 1.1.0
# Updated by: Ben Hord
# Updated on: 2026-09-17 19:45:57
#
# Column 1: Rank
# Column 2: Target Name
# Column 3: Priority
# Column 4: Number of Hours Requested
# Column 5: Number of Hours Observed
# Column 6: Number of Hours Remaining
rank,target,priority,hours_req,hours_obs,hours_rem
1914,G3370558396804678016,0.687373,600.0,0.0,600.0
1915,G3428136865813370880,0.687262,600.0,0.0,600.0
1916,G3425520573596449152,0.687151,600.0,0.0,600.0
1917,G3357320379886359808,0.687039,600.0,0.0,600.0
1918,G52879126249547392,0.686928,600.0,0.0,600.0
1919,G3372130938950471808,0.686817,600.0,0.0,600.0
1920,G201277766811826176,0.686706,600.0,0.0,600.0
1921,G3451479291511310080,0.686595,600.0,0.0,600.0
1922,G3167731933504731264,0.686484,600.0,0.0,600.0
1923,G2053460599082548608,0.686373,600.0,0.0,600.0
1924,G3125221240563378048,0.686262,600.0,0.0,600.0
1925,G194920012626473728,0.686151,600.0,0.0,600.0
1926,G3426781545932745472,0.68604,600.0,0.0,600.0
1927,G3153989412548181248,0.685929,600.0,0.0,600.0
1928,G199942929634159360,0.685817,600.0,0.0,600.0
1929,G1997291940194999680,0.685706,600.0,0.0,600.0
1930,G952292827614040448,0.685595,600.0,0.0,600.0
1931,G3452785129071286400,0.685484,600.0,0.0,600.0
1932,G3127497500212384512,0.685373,600.0,0.0,600.0
1933,G3345279181372314624,0.685262,600.0,0.0,600.0
1934,G3448217452831433984,0.685151,600.0,0.0,600.0
1935,G3434088522253495808,0.68504,600.0,0.0,600.0
1936,G3126252028414767360,0.684929,600.0,0.0,600.0
1937,G3424167388318689920,0.684818,600.0,0.0,600.0
1938,G3451225613565309184,0.684707,600.0,0.0,600.0
1939,G1936735551319364352,0.684595,600.0,0.0,600.0
1940,G3157358586754802688,0.684484,600.0,0.0,600.0
1941,G3347716798650492288,0.684373,600.0,0.0,600.0
1942,G3356023535983952384,0.684262,600.0,0.0,600.0
1943,G258512844595662976,0.684151,600.0,0.0,600.0
1944,G182618646471746176,0.68404,600.0,0.0,600.0
1945,G217003845404242048,0.683929,600.0,0.0,600.0
1946,G3087027054172968192,0.683818,600.0,0.0,600.0
1947,G3423827639224813696,0.683707,600.0,0.0,600.0
1948,G445914572807511680,0.683596,600.0,0.0,600.0
1949,G220081859486642816,0.683485,600.0,0.0,600.0
1950,G202612028472326784,0.683373,600.0,0.0,600.0
1951,G408421776055470848,0.683262,600.0,0.0,600.0
1952,G3371457591156975232,0.683151,600.0,0.0,600.0
1953,G275964125657016832,0.68304,600.0,0.0,600.0
1954,G3442843624107201408,0.682929,600.0,0.0,600.0
1955,G3133202419371320832,0.682818,600.0,0.0,600.0
1956,G1995387964016621952,0.682707,600.0,0.0,600.0
1957,G270230894068553600,0.682596,600.0,0.0,600.0
1958,G3136011778957954048,0.682485,600.0,0.0,600.0
1959,G264737970194936320,0.682374,600.0,0.0,600.0
1960,G3344245090686022144,0.682263,600.0,0.0,600.0
1961,G161403634034532736,0.682151,600.0,0.0,600.0
1962,G416912720240447104,0.68204,600.0,0.0,600.0
1963,G504988721231570048,0.681929,600.0,0.0,600.0
1964,G3131868887867217920,0.681818,600.0,0.0,600.0
1965,G3371281291340189056,0.681707,600.0,0.0,600.0
1966,G273280733165163264,0.681596,600.0,0.0,600.0
1967,G2086363381465025024,0.681485,600.0,0.0,600.0
1968,G506942312875851264,0.681374,600.0,0.0,600.0
1969,G3446646903549071104,0.681263,600.0,0.0,600.0
1970,G3453749508144902016,0.681152,600.0,0.0,600.0
1971,G261321684491102208,0.681041,600.0,0.0,600.0
1972,G3106935846799955712,0.680929,600.0,0.0,600.0
1973,G1001449999625623680,0.680818,600.0,0.0,600.0
1974,G955624386501631360,0.680707,600.0,0.0,600.0
1975,G2086580535008581632,0.680596,600.0,0.0,600.0
1976,G207372260984327936,0.680485,600.0,0.0,600.0
1977,G3457980188371389568,0.680374,600.0,0.0,600.0
1978,G2783556763961480704,0.680263,600.0,0.0,600.0
1979,G3375539734234370304,0.680152,600.0,0.0,600.0
1980,G227872964522959616,0.680041,600.0,0.0,600.0
1981,G3158640655970656256,0.67993,600.0,0.0,600.0
1982,G206858960853041024,0.679819,600.0,0.0,600.0
1983,G4377274335573929984,0.679707,600.0,0.0,600.0
1984,G1995230257117340032,0.679596,600.0,0.0,600.0
1985,G229475674518999936,0.679485,600.0,0.0,600.0
1986,G220785615645921536,0.679374,600.0,0.0,600.0
1987,G234149183052128768,0.679263,600.0,0.0,600.0
1988,G205603181134221312,0.679152,600.0,0.0,600.0
1989,G200097204859840768,0.679041,600.0,0.0,600.0
1990,G918025005840732800,0.67893,600.0,0.0,600.0
1991,G3114071642902677632,0.678819,600.0,0.0,600.0
1992,G672828861965623040,0.678708,600.0,0.0,600.0
1993,G3101870362371587968,0.678597,600.0,0.0,600.0
1994,G213435861452881792,0.678485,600.0,0.0,600.0
1995,G3412520257348645248,0.678374,600.0,0.0,600.0
1996,G2722793834400028288,0.678263,600.0,0.0,600.0
1997,G3346666314072315008,0.678152,600.0,0.0,600.0
1998,G183327522233807616,0.678041,600.0,0.0,600.0
1999,G3428101367904886528,0.67793,600.0,0.0,600.0
2000,G1953931947540516608,0.677819,600.0,0.0,600.0
2001,G203376635730678912,0.677708,600.0,0.0,600.0
2002,G246484535286473088,0.677597,600.0,0.0,600.0
2003,G2131718510982169728,0.677486,600.0,0.0,600.0
2004,G3406341693490114944,0.677375,600.0,0.0,600.0
2005,G201259697891887744,0.677263,600.0,0.0,600.0
2006,G261517809875405568,0.677152,600.0,0.0,600.0
2007,G442266805542755456,0.677041,600.0,0.0,600.0
2008,G3350422628048143488,0.67693,600.0,0.0,600.0
2009,G3353360488757757696,0.676819,600.0,0.0,600.0
2010,G1996852414723764608,0.676708,600.0,0.0,600.0
2011,G2075854348104234240,0.676597,600.0,0.0,600.0
2012,G504467449637492096,0.676486,600.0,0.0,600.0
2013,G3369379033145726976,0.676375,600.0,0.0,600.0
2014,G457005758916981248,0.676264,600.0,0.0,600.0
2015,G408536189683896960,0.676153,600.0,0.0,600.0
2016,G3398921497536399872,0.676041,600.0,0.0,600.0
2017,G191419171899392128,0.67593,600.0,0.0,600.0
2018,G3295527719026538240,0.675819,600.0,0.0,600.0
2019,G3433208397555706112,0.675708,600.0,0.0,600.0
2020,G3960724252307532672,0.675597,600.0,0.0,600.0
2021,G3447466791328944000,0.675486,600.0,0.0,600.0
2022,G3432816108126679680,0.675375,600.0,0.0,600.0
2023,G3356789109612111360,0.675264,600.0,0.0,600.0
2024,G3044205375538369024,0.675153,600.0,0.0,600.0
2025,G1941777735547864064,0.675042,600.0,0.0,600.0
2026,G868363467228923904,0.674931,600.0,0.0,600.0
2027,G4480518752311291904,0.674819,600.0,0.0,600.0
2028,G3423703016453272576,0.674708,600.0,0.0,600.0
2029,G208490636108505856,0.674597,600.0,0.0,600.0
2030,G213282681440999808,0.674486,600.0,0.0,600.0
2031,G212266736994343680,0.674375,600.0,0.0,600.0
2032,G3158590658255163520,0.674264,600.0,0.0,600.0
2033,G191532662114797056,0.674153,600.0,0.0,600.0
2034,G3359061868865619584,0.674042,600.0,0.0,600.0
2035,G3127817423738593408,0.673931,600.0,0.0,600.0
2036,G3120343325946012672,0.67382,600.0,0.0,600.0
2037,G3316942980017834752,0.673709,600.0,0.0,600.0
2038,G3096919948700179328,0.673597,600.0,0.0,600.0
2039,G248170120970273536,0.673486,600.0,0.0,600.0
2040,G3328360682421058944,0.673375,600.0,0.0,600.0
2041,G261206549304052864,0.673264,600.0,0.0,600.0
2042,G227696011869890304,0.673153,600.0,0.0,600.0
2043,G3375928823911743872,0.673042,600.0,0.0,600.0
2044,G3157064639192846720,0.672931,600.0,0.0,600.0
2045,G3133139167393345792,0.67282,600.0,0.0,600.0
2046,G3396541364098471424,0.672709,600.0,0.0,600.0
2047,G446437699824283264,0.672598,600.0,0.0,600.0
2048,G212650913229188608,0.672487,600.0,0.0,600.0
2049,G228057338878915968,0.672375,600.0,0.0,600.0
2050,G3024872074171649536,0.672264,600.0,0.0,600.0
2051,G3332598067094750208,0.672153,600.0,0.0,600.0
2052,G243962633569191936,0.672042,600.0,0.0,600.0
2053,G150116425619579392,0.671931,600.0,0.0,600.0
2054,G232940746756387456,0.67182,600.0,0.0,600.0
2055,G3424226418349042816,0.671709,600.0,0.0,600.0
2056,G257728931466095744,0.671598,600.0,0.0,600.0
2057,G468737788503660288,0.671487,600.0,0.0,600.0
2058,G187621390018317952,0.671376,600.0,0.0,600.0
2059,G377827830650497024,0.671265,600.0,0.0,600.0
2060,G3329892306416635520,0.671153,600.0,0.0,600.0
2061,G3166334140689678720,0.671042,600.0,0.0,600.0
2062,G204198417590524800,0.670931,600.0,0.0,600.0
2063,G3120357065542000768,0.67082,600.0,0.0,600.0
2064,G3431518585624988288,0.670709,600.0,0.0,600.0
2065,G3058786274113611520,0.670598,600.0,0.0,600.0
2066,G189729772283736576,0.670487,600.0,0.0,600.0
2067,G3376177897655532288,0.670376,600.0,0.0,600.0
2068,G3109979329346154112,0.670265,600.0,0.0,600.0
2069,G3433937545564326784,0.670154,600.0,0.0,600.0
2070,G3429107799001433984,0.670043,600.0,0.0,600.0
2071,G3113113311142055936,0.669931,600.0,0.0,600.0
2072,G3457134354692267648,0.66982,600.0,0.0,600.0
2073,G3397700288010818688,0.669709,600.0,0.0,600.0
2074,G200345350891272576,0.669598,600.0,0.0,600.0
2075,G3402980722665859712,0.669487,600.0,0.0,600.0
2076,G233565376741525248,0.669376,600.0,0.0,600.0
2077,G198823180120769792,0.669265,600.0,0.0,600.0
2078,G867201455236860288,0.669154,600.0,0.0,600.0
2079,G3444843223443216000,0.669043,600.0,0.0,600.0
2080,G3349590087288529408,0.668932,600.0,0.0,600.0
2081,G2004936299100544128,0.668821,600.0,0.0,600.0
2082,G3432979729201309696,0.668709,600.0,0.0,600.0
2083,G433448378688501120,0.668598,600.0,0.0,600.0
2084,G273828667913353728,0.668487,600.0,0.0,600.0
2085,G3448418010623236352,0.668376,600.0,0.0,600.0
2086,G3326729522560111360,0.668265,600.0,0.0,600.0
2087,G205035077221302528,0.668154,600.0,0.0,600.0
2088,G3110431091186184448,0.668043,600.0,0.0,600.0
2089,G3350458220439396608,0.667932,600.0,0.0,600.0
2090,G3358689443661536512,0.667821,600.0,0.0,600.0
2091,G273039252925031552,0.66771,600.0,0.0,600.0
2092,G3449488522632723200,0.667599,600.0,0.0,600.0
2093,G187377882552104832,0.667488,600.0,0.0,600.0
2094,G1998143069577439232,0.667376,600.0,0.0,600.0
2095,G3436324069912113152,0.667265,600.0,0.0,600.0
2096,G3379168393188161280,0.667154,600.0,0.0,600.0
2097,G3424944292066265088,0.667043,600.0,0.0,600.0
2098,G3128162159289544960,0.666932,600.0,0.0,600.0
2099,G261533203040814976,0.666821,600.0,0.0,600.0
2100,G3349797452608779520,0.66671,600.0,0.0,600.0
2101,G1884230263318844928,0.666599,600.0,0.0,600.0
2102,G181263768970057984,0.666488,600.0,0.0,600.0
2103,G993804893416990848,0.666377,600.0,0.0,600.0
2104,G3122002763869026432,0.666266,600.0,0.0,600.0
2105,G2003747005468807040,0.666154,600.0,0.0,600.0
2106,G3112850321701900032,0.666043,600.0,0.0,600.0
2107,G2008961233205915776,0.665932,600.0,0.0,600.0
2108,G273025302870107392,0.665821,600.0,0.0,600.0
2109,G3402870668423869696,0.66571,600.0,0.0,600.0
2110,G2061067845160938880,0.665599,600.0,0.0,600.0
2111,G443737333625670400,0.665488,600.0,0.0,600.0
2112,G3131479759532254720,0.665377,600.0,0.0,600.0
2113,G3357203797295008256,0.665266,600.0,0.0,600.0
2114,G188575590016174976,0.665155,600.0,0.0,600.0
2115,G3426767213625613952,0.665044,600.0,0.0,600.0
2116,G261654286756390912,0.664932,600.0,0.0,600.0
2117,G247172108012638976,0.664821,600.0,0.0,600.0
2118,G3456284324827033856,0.66471,600.0,0.0,600.0
2119,G3126089025817180416,0.664599,600.0,0.0,600.0
2120,G193886510351386112,0.664488,600.0,0.0,600.0
2121,G994182747458963712,0.664377,600.0,0.0,600.0
2122,G253028514958465408,0.664266,600.0,0.0,600.0
2123,G3373028277878445056,0.664155,600.0,0.0,600.0
2124,G2083662946556416512,0.664044,600.0,0.0,600.0
2125,G271378097014769536,0.663933,600.0,0.0,600.0
2126,G200775706615199616,0.663822,600.0,0.0,600.0
2127,G3128726277473502592,0.66371,600.0,0.0,600.0
2128,G3329030048783277952,0.663599,600.0,0.0,600.0
2129,G214241180701977216,0.663488,600.0,0.0,600.0
2130,G3433772034704740736,0.663377,600.0,0.0,600.0
2131,G181243187487128960,0.663266,600.0,0.0,600.0
2132,G1972870554294167680,0.663155,600.0,0.0,600.0
2133,G3435859491888636032,0.663044,600.0,0.0,600.0
2134,G451369387432181248,0.662933,600.0,0.0,600.0
2135,G426028290114870016,0.662822,600.0,0.0,600.0
2136,G3447629763863749248,0.662711,600.0,0.0,600.0
2137,G3429190056215104128,0.6626,600.0,0.0,600.0
2138,G3123936736103506176,0.662488,600.0,0.0,600.0
2139,G246937912034256896,0.662377,600.0,0.0,600.0
2140,G1548960683784496128,0.662266,600.0,0.0,600.0
2141,G227664465330507776,0.662155,600.0,0.0,600.0
2142,G1996407009436474496,0.662044,600.0,0.0,600.0
2143,G3359637635000917632,0.661933,600.0,0.0,600.0
2144,G1996847982317326848,0.661822,600.0,0.0,600.0
2145,G3440064608469131392,0.661711,600.0,0.0,600.0
2146,G3345437987784633216,0.6616,600.0,0.0,600.0
2147,G3427705307499190912,0.661489,600.0,0.0,600.0
2148,G3328864091247982976,0.661378,600.0,0.0,600.0
2149,G3373928640462420608,0.661266,600.0,0.0,600.0
2150,G3376784450116103936,0.661155,600.0,0.0,600.0
2151,G3112086955697076096,0.661044,600.0,0.0,600.0
2152,G3110336739343854592,0.660933,600.0,0.0,600.0
2153,G271694481488323840,0.660822,600.0,0.0,600.0
2154,G194258931256881536,0.660711,600.0,0.0,600.0
2155,G205975262742313984,0.6606,600.0,0.0,600.0
2156,G3368118958458541952,0.660489,600.0,0.0,600.0
2157,G3081004792768625280,0.660378,600.0,0.0,600.0
2158,G1870564020992824832,0.660267,600.0,0.0,600.0
2159,G3427740972907444352,0.660156,600.0,0.0,600.0
2160,G411249685603130496,0.660044,600.0,0.0,600.0
2161,G3425166599571681920,0.659933,600.0,0.0,600.0
2162,G3433943799036778624,0.659822,600.0,0.0,600.0
2163,G3331844210134383104,0.659711,600.0,0.0,600.0
2164,G209545716295547520,0.6596,600.0,0.0,600.0
2165,G3376614609929658240,0.659489,600.0,0.0,600.0
2166,G3387793447726005376,0.659378,600.0,0.0,600.0
2167,G3062181016263571712,0.659267,600.0,0.0,600.0
2168,G2008675630752742784,0.659156,600.0,0.0,600.0
2169,G3352840076162901504,0.659045,600.0,0.0,600.0
2170,G1729657826308369792,0.658934,600.0,0.0,600.0
2171,G3354104097918609408,0.658822,600.0,0.0,600.0
2172,G3386317868762825088,0.658711,600.0,0.0,600.0
2173,G3426033706226654848,0.6586,600.0,0.0,600.0
2174,G198432819132565120,0.658489,600.0,0.0,600.0
2175,G3124117743205772928,0.658378,600.0,0.0,600.0
2176,G247463066275987456,0.658267,600.0,0.0,600.0
2177,G233505625155675008,0.658156,600.0,0.0,600.0
2178,G2701964617404413056,0.658045,600.0,0.0,600.0
2179,G3431346134097961216,0.657934,600.0,0.0,600.0
2180,G200880847415847680,0.657823,600.0,0.0,600.0
2181,G245918767835246848,0.657712,600.0,0.0,600.0
2182,G440849535055398400,0.6576,600.0,0.0,600.0
2183,G937412419496224640,0.657489,600.0,0.0,600.0
2184,G3432912006155737216,0.657378,600.0,0.0,600.0
2185,G3366195672104620544,0.657267,600.0,0.0,600.0
2186,G3400103442473555584,0.657156,600.0,0.0,600.0
2187,G3132393389271672832,0.657045,600.0,0.0,600.0
2188,G3129900448514159744,0.656934,600.0,0.0,600.0
2189,G3112196013505747584,0.656823,600.0,0.0,600.0
2190,G3372431002547224320,0.656712,600.0,0.0,600.0
2191,G201683108647509760,0.656601,600.0,0.0,600.0
2192,G248897031295220992,0.65649,600.0,0.0,600.0
2193,G412478767807162880,0.656378,600.0,0.0,600.0
2194,G3129646018951520512,0.656267,600.0,0.0,600.0
2195,G348743819654232448,0.656156,600.0,0.0,600.0
2196,G3373905516358940160,0.656045,600.0,0.0,600.0
2197,G4557623173428284288,0.655934,600.0,0.0,600.0
2198,G3362024090627348864,0.655823,600.0,0.0,600.0
2199,G442751690170473728,0.655712,600.0,0.0,600.0
2200,G3448579054717550848,0.655601,600.0,0.0,600.0
2201,G3372229242162327296,0.65549,600.0,0.0,600.0
2202,G454389161759020160,0.655379,600.0,0.0,600.0
2203,G3157376320679748224,0.655268,600.0,0.0,600.0
2204,G2009451439288317056,0.655156,600.0,0.0,600.0
2205,G442169631902357248,0.655045,600.0,0.0,600.0
2206,G189436958592907904,0.654934,600.0,0.0,600.0
2207,G3431517756690820224,0.654823,600.0,0.0,600.0
2208,G3358615462846681600,0.654712,600.0,0.0,600.0
2209,G3432160322455182592,0.654601,600.0,0.0,600.0
2210,G988556748321777024,0.65449,600.0,0.0,600.0
2211,G3449848578330019456,0.654379,600.0,0.0,600.0
2212,G473184522761462400,0.654268,600.0,0.0,600.0
2213,G1001650492996828800,0.654157,600.0,0.0,600.0
2214,G3157658689007978240,0.654046,600.0,0.0,600.0
2215,G208277124693113856,0.653934,600.0,0.0,600.0
2216,G3430040498398459776,0.653823,600.0,0.0,600.0
2217,G179644020839459200,0.653712,600.0,0.0,600.0
2218,G201966271550317184,0.653601,600.0,0.0,600.0
2219,G189943004523601152,0.65349,600.0,0.0,600.0
2220,G419088172721151360,0.653379,600.0,0.0,600.0
2221,G2032041013084243968,0.653268,600.0,0.0,600.0
2222,G303612616839634560,0.653157,600.0,0.0,600.0
2223,G3430866811447421440,0.653046,600.0,0.0,600.0
2224,G3357192046264706176,0.652935,600.0,0.0,600.0
2225,G1844137808765869440,0.652824,600.0,0.0,600.0
2226,G451953498685608064,0.652712,600.0,0.0,600.0
2227,G172609757760689024,0.652601,600.0,0.0,600.0
2228,G3288088839966632832,0.65249,600.0,0.0,600.0
2229,G3157877079505379840,0.652379,600.0,0.0,600.0
2230,G3399902094406437120,0.652268,600.0,0.0,600.0
2231,G3396433856775289088,0.652157,600.0,0.0,600.0
2232,G3431627093679481216,0.652046,600.0,0.0,600.0
2233,G3140752903157882752,0.651935,600.0,0.0,600.0
2234,G170415373072037888,0.651824,600.0,0.0,600.0
2235,G207818456546401152,0.651713,600.0,0.0,600.0
2236,G507868307825704320,0.651602,600.0,0.0,600.0
2237,G3328438679028508288,0.65149,600.0,0.0,600.0
2238,G3424221951583170304,0.651379,600.0,0.0,600.0
2239,G2049058188893465344,0.651268,600.0,0.0,600.0
2240,G442608959816822528,0.651157,600.0,0.0,600.0
2241,G277046045092625408,0.651046,600.0,0.0,600.0
2242,G2101541039972947328,0.650935,600.0,0.0,600.0
2243,G3157441913420383744,0.650824,600.0,0.0,600.0
2244,G1846452864860885376,0.650713,600.0,0.0,600.0
2245,G177639881723073024,0.650602,600.0,0.0,600.0
2246,G523289336360387840,0.650491,600.0,0.0,600.0
2247,G3137736053709479680,0.65038,600.0,0.0,600.0
2248,G123962656063563136,0.650268,600.0,0.0,600.0
2249,G3398992931431880320,0.650157,600.0,0.0,600.0
2250,G469812835996897152,0.650046,600.0,0.0,600.0
2251,G3428723146028987392,0.649935,600.0,0.0,600.0
2252,G2088444065477715712,0.649824,600.0,0.0,600.0
2253,G425220179128939776,0.649713,600.0,0.0,600.0
2254,G393084653998499200,0.649602,600.0,0.0,600.0
2255,G439180132805176320,0.649491,600.0,0.0,600.0
2256,G3374322501844161920,0.64938,600.0,0.0,600.0
2257,G274289466364115584,0.649269,600.0,0.0,600.0
2258,G3159010156299346048,0.649158,600.0,0.0,600.0
2259,G442159083462681856,0.649046,600.0,0.0,600.0
2260,G294135823040394752,0.648935,600.0,0.0,600.0
2261,G203315539815748480,0.648824,600.0,0.0,600.0
2262,G3333784264043050752,0.648713,600.0,0.0,600.0
2263,G4538937656209329280,0.648602,600.0,0.0,600.0
2264,G1738980546744167680,0.648491,600.0,0.0,600.0
2265,G3431509785231510912,0.64838,600.0,0.0,600.0
2266,G1864493067538045568,0.648269,600.0,0.0,600.0
2267,G358543668009979648,0.648158,600.0,0.0,600.0
2268,G3389041255984707584,0.648047,600.0,0.0,600.0
2269,G601643592965046016,0.647936,600.0,0.0,600.0
2270,G1990441780903500672,0.647824,600.0,0.0,600.0
2271,G3102129911533142656,0.647713,600.0,0.0,600.0
2272,G3354117055837773952,0.647602,600.0,0.0,600.0
2273,G144327088880245248,0.647491,600.0,0.0,600.0
2274,G3397985229026758144,0.64738,600.0,0.0,600.0
2275,G4561278877791422720,0.647269,600.0,0.0,600.0
2276,G655875079859579776,0.647158,600.0,0.0,600.0
2277,G263426085321120640,0.647047,600.0,0.0,600.0
2278,G3348532842438252800,0.646936,600.0,0.0,600.0
2279,G189453142029677056,0.646825,600.0,0.0,600.0
2280,G4179309770953471360,0.646714,600.0,0.0,600.0
2281,G257357330889507712,0.646602,600.0,0.0,600.0
2282,G435637334542781952,0.646491,600.0,0.0,600.0
2283,G3441573134124204672,0.64638,600.0,0.0,600.0
2284,G3158404982526695424,0.646269,600.0,0.0,600.0
2285,G3427226298387255040,0.646158,600.0,0.0,600.0
2286,G3359248201725736064,0.646047,600.0,0.0,600.0
2287,G4284450986992417408,0.645936,600.0,0.0,600.0
2288,G3123888769909194752,0.645825,600.0,0.0,600.0
2289,G2070635898419136384,0.645714,600.0,0.0,600.0
2290,G3123796995047342976,0.645603,600.0,0.0,600.0
2291,G2083562169440251520,0.645492,600.0,0.0,600.0
2292,G436737155408196864,0.64538,600.0,0.0,600.0
2293,G3315287386086228096,0.645269,600.0,0.0,600.0
2294,G3382352510139881344,0.645158,600.0,0.0,600.0
2295,G3431829816132739072,0.645047,600.0,0.0,600.0
2296,G3351245268904417408,0.644936,600.0,0.0,600.0
2297,G3153147908195304320,0.644825,600.0,0.0,600.0
2298,G4383673901264146304,0.644714,600.0,0.0,600.0
2299,G3372941588258824192,0.644603,600.0,0.0,600.0
2300,G271688223711845504,0.644492,600.0,0.0,600.0
2301,G3443736255753046912,0.644381,600.0,0.0,600.0
2302,G3106515970796241152,0.64427,600.0,0.0,600.0
2303,G3450523541029253504,0.644158,600.0,0.0,600.0
2304,G3123855578402083712,0.644047,600.0,0.0,600.0
